"senderDFSP","senderName","senderUserNumber","senderAccountId","senderRoleType","senderUUID","receiverDFSP","receiverName","receiverUserNumber","receiverAccountId","receiverRoleType","receiverUUID"
"dfsp1","cust170629-2-53-1","PT-cust170629-2-53-1","39027606","customer","9b599972-4e73-410f-8036-e6b5d71ce715","dfsp2","cust170629-2-53-2","PT-cust170629-2-53-2","10890537","customer","521eefe5-081e-4ae9-a89e-6a3208fbdfc3"
"dfsp2","cust170629-2-53-2","PT-cust170629-2-53-2","10890537","customer","c87eb747-96ef-4a01-ac94-1189d4c4ad67","dfsp1","cust170629-2-53-1","PT-cust170629-2-53-1","39027606","customer","7c598e7c-8700-4283-a33b-ed69a373d5cc"
"dfsp1","cust170629-2-54-1","PT-cust170629-2-54-1","19566859","customer","617d72fb-fbab-4a55-a5bc-500e9e6b2f93","dfsp2","cust170629-2-54-2","PT-cust170629-2-54-2","57212159","customer","1754968b-a717-4665-89a8-5ddee09b0c9d"
"dfsp2","cust170629-2-54-2","PT-cust170629-2-54-2","57212159","customer","b54e1b89-8024-4058-9151-6e5a2b33f073","dfsp1","cust170629-2-54-1","PT-cust170629-2-54-1","19566859","customer","ce945e2a-26f8-4adb-88b0-1eb410ea1309"
"dfsp1","cust170629-2-55-1","PT-cust170629-2-55-1","13377896","customer","1f8cf01b-9ec6-496e-aba3-13129253df0c","dfsp2","cust170629-2-55-2","PT-cust170629-2-55-2","76124273","customer","8edf962a-1c2d-4c3d-b3fd-92177d3e8a00"
"dfsp2","cust170629-2-55-2","PT-cust170629-2-55-2","76124273","customer","0dcb89aa-b5db-4a99-af6e-05015f985750","dfsp1","cust170629-2-55-1","PT-cust170629-2-55-1","13377896","customer","708612ea-5b2d-49a5-9342-1aded5ffe6f2"
"dfsp1","cust170629-2-56-1","PT-cust170629-2-56-1","63513387","customer","01821604-c8f1-453c-bed4-3f5c967c1420","dfsp2","cust170629-2-56-2","PT-cust170629-2-56-2","18178184","customer","e0cd720e-696f-42b3-9397-ab67229f7370"
"dfsp2","cust170629-2-56-2","PT-cust170629-2-56-2","18178184","customer","d4270682-402b-4145-9cab-62d746b8d1ac","dfsp1","cust170629-2-56-1","PT-cust170629-2-56-1","63513387","customer","9ac67cfa-743b-47a7-84db-4e1a8af4dc1f"
"dfsp1","cust170629-2-57-1","PT-cust170629-2-57-1","86822435","customer","f257550a-2c63-447f-b8f2-bb2ca5c6ebba","dfsp2","cust170629-2-57-2","PT-cust170629-2-57-2","12954648","customer","22cf9c5f-9d55-409a-a24b-a9aa6db60477"
"dfsp2","cust170629-2-57-2","PT-cust170629-2-57-2","12954648","customer","302b017d-e355-4ad0-a35b-9e8623404076","dfsp1","cust170629-2-57-1","PT-cust170629-2-57-1","86822435","customer","1ea98535-32dd-4f9e-bfb3-8210fb79ab7a"
"dfsp1","cust170629-2-58-1","PT-cust170629-2-58-1","83532084","customer","c69910f3-7252-459f-aef1-7f155db726c9","dfsp2","cust170629-2-58-2","PT-cust170629-2-58-2","80793717","customer","4ae9e5da-75e1-4965-a305-08b0a4dd63ca"
"dfsp2","cust170629-2-58-2","PT-cust170629-2-58-2","80793717","customer","4fd7f128-9120-4541-8576-850209950360","dfsp1","cust170629-2-58-1","PT-cust170629-2-58-1","83532084","customer","da1caf47-ae8a-4aa7-9586-d8c83f545655"
"dfsp1","cust170629-2-59-1","PT-cust170629-2-59-1","68540281","customer","26c03b2a-b81f-4f1e-8689-ea957acefab7","dfsp2","cust170629-2-59-2","PT-cust170629-2-59-2","61850541","customer","be8f285c-9758-48ce-a32a-e53d7d139b04"
"dfsp2","cust170629-2-59-2","PT-cust170629-2-59-2","61850541","customer","a6c37c9e-ffe3-4012-a8c9-9e4348479608","dfsp1","cust170629-2-59-1","PT-cust170629-2-59-1","68540281","customer","0a77a16e-cc73-4d9c-822b-4fa24f5ff817"
"dfsp1","cust170629-2-60-1","PT-cust170629-2-60-1","73393008","customer","1337e1d5-8e65-4271-8a47-7057aeb83d42","dfsp2","cust170629-2-60-2","PT-cust170629-2-60-2","53526980","customer","8ad606f5-36dd-497c-988b-896571bbaca3"
"dfsp2","cust170629-2-60-2","PT-cust170629-2-60-2","53526980","customer","d90147a8-b8a5-430e-af5a-dc7bed1dd030","dfsp1","cust170629-2-60-1","PT-cust170629-2-60-1","73393008","customer","545fc4f5-be82-42cb-a744-dfb1b02f64e6"
"dfsp1","cust170629-2-61-1","PT-cust170629-2-61-1","27025614","customer","88f7e5e6-3272-4266-90b4-d9bdfeeb0a7f","dfsp2","cust170629-2-61-2","PT-cust170629-2-61-2","03117287","customer","74edf524-d4f3-4a64-b8d8-459c9dc1bc23"
"dfsp2","cust170629-2-61-2","PT-cust170629-2-61-2","03117287","customer","68ba9df9-9ded-4feb-b438-d9546e67c18e","dfsp1","cust170629-2-61-1","PT-cust170629-2-61-1","27025614","customer","e375535c-385e-46c0-ba7d-3877e2e9f1fb"
"dfsp1","cust170629-2-62-1","PT-cust170629-2-62-1","09870623","customer","638fc61d-555c-490d-b0bf-3634df6951af","dfsp2","cust170629-2-62-2","PT-cust170629-2-62-2","20332808","customer","62097dc9-d17e-49a7-9ae5-0e2f0d1ba823"
"dfsp2","cust170629-2-62-2","PT-cust170629-2-62-2","20332808","customer","fcafe67c-032b-44de-84e4-523162e0074a","dfsp1","cust170629-2-62-1","PT-cust170629-2-62-1","09870623","customer","cab6119f-8f82-48f5-8b68-d0ec4ab5ae6b"
"dfsp1","cust170629-2-63-1","PT-cust170629-2-63-1","98872461","customer","cb070a8c-d40a-4854-a930-e74c56c01dae","dfsp2","cust170629-2-63-2","PT-cust170629-2-63-2","35387777","customer","85ea5dfe-d226-407e-bd90-169afcc4a912"
"dfsp2","cust170629-2-63-2","PT-cust170629-2-63-2","35387777","customer","e7ce4f0f-10cb-4693-ab61-544c6b3ba963","dfsp1","cust170629-2-63-1","PT-cust170629-2-63-1","98872461","customer","97711456-6858-4bb8-9aae-6893c934b095"
"dfsp1","cust170629-2-64-1","PT-cust170629-2-64-1","65410711","customer","3d772998-c649-470d-a80a-6fadef64236b","dfsp2","cust170629-2-64-2","PT-cust170629-2-64-2","83696484","customer","e3a74a11-abad-458f-b5d8-a83ea7151b08"
"dfsp2","cust170629-2-64-2","PT-cust170629-2-64-2","83696484","customer","41a3f678-f40c-4cec-b735-f4d3d2426f07","dfsp1","cust170629-2-64-1","PT-cust170629-2-64-1","65410711","customer","08a9787c-0257-461a-93f0-2121db37e0e2"
"dfsp1","cust170629-2-65-1","PT-cust170629-2-65-1","34347080","customer","ff8a568e-1864-4139-910c-0b97e00576f7","dfsp2","cust170629-2-65-2","PT-cust170629-2-65-2","69537874","customer","a54f52ad-92a4-49dd-bfca-e743fb307085"
"dfsp2","cust170629-2-65-2","PT-cust170629-2-65-2","69537874","customer","4489d61b-6a27-4445-b215-9bd640d21291","dfsp1","cust170629-2-65-1","PT-cust170629-2-65-1","34347080","customer","4d49b187-1cc1-46dc-adcb-f080db5d810c"
"dfsp1","cust170629-2-66-1","PT-cust170629-2-66-1","79535778","customer","bb40a456-7749-4def-a558-bc1967cbb638","dfsp2","cust170629-2-66-2","PT-cust170629-2-66-2","93939167","customer","51fc7177-742d-49c3-9a14-cc3e94d0d247"
"dfsp2","cust170629-2-66-2","PT-cust170629-2-66-2","93939167","customer","e657ea5a-0486-4efa-a311-9039b0994ba3","dfsp1","cust170629-2-66-1","PT-cust170629-2-66-1","79535778","customer","c3a7c410-ee24-4579-87df-0377aa1ab48c"
"dfsp1","cust170629-2-67-1","PT-cust170629-2-67-1","98426915","customer","b1500f34-14e0-4f0e-8605-e82052048866","dfsp2","cust170629-2-67-2","PT-cust170629-2-67-2","64571877","customer","1d6574c1-773e-4f68-9abc-8c04c77f3ea0"
"dfsp2","cust170629-2-67-2","PT-cust170629-2-67-2","64571877","customer","582a446d-e2c4-4ad4-9e4b-9af5686fcd00","dfsp1","cust170629-2-67-1","PT-cust170629-2-67-1","98426915","customer","050f877d-4342-4aa9-87f2-89586d54eb65"
"dfsp1","cust170629-2-68-1","PT-cust170629-2-68-1","10876693","customer","304d1101-22e3-41ca-aabd-82804e56c655","dfsp2","cust170629-2-68-2","PT-cust170629-2-68-2","53619239","customer","e4969c71-0ee5-4fa0-86a6-d9fa86e61c90"
"dfsp2","cust170629-2-68-2","PT-cust170629-2-68-2","53619239","customer","db368cdd-64df-4c1b-bba6-22ac25d1cec9","dfsp1","cust170629-2-68-1","PT-cust170629-2-68-1","10876693","customer","13549d8b-3d19-4692-9e51-d2bb4399ce38"
"dfsp1","cust170629-2-69-1","PT-cust170629-2-69-1","22810695","customer","64f39d7c-c7e1-4d7a-bac9-1def6b4a9397","dfsp2","cust170629-2-69-2","PT-cust170629-2-69-2","65168027","customer","5c1d89bf-b13c-41f0-98df-9994eaf1b5aa"
"dfsp2","cust170629-2-69-2","PT-cust170629-2-69-2","65168027","customer","1cafd7b8-2cfc-4501-9222-94f0804127b4","dfsp1","cust170629-2-69-1","PT-cust170629-2-69-1","22810695","customer","2b4c036c-06ae-483a-89e1-1c676080e69c"
"dfsp1","cust170629-2-70-1","PT-cust170629-2-70-1","57433759","customer","f9279ddd-7cdd-40c4-9a75-ac418d9e53fc","dfsp2","cust170629-2-70-2","PT-cust170629-2-70-2","98233992","customer","90dba99b-1756-4d9f-98ff-91c790856400"
"dfsp2","cust170629-2-70-2","PT-cust170629-2-70-2","98233992","customer","4d0400fa-5735-43b8-a989-0ac647e578cb","dfsp1","cust170629-2-70-1","PT-cust170629-2-70-1","57433759","customer","ae6135a0-2ad6-4268-8a97-661d9895c041"
"dfsp1","cust170629-2-71-1","PT-cust170629-2-71-1","31377397","customer","2574afac-3d41-4760-800f-83a2b435f2c5","dfsp2","cust170629-2-71-2","PT-cust170629-2-71-2","84719924","customer","72116b12-c7ac-4166-9bd3-e590e554014c"
"dfsp2","cust170629-2-71-2","PT-cust170629-2-71-2","84719924","customer","20aea122-7027-4730-b4d3-6a39a569ca1d","dfsp1","cust170629-2-71-1","PT-cust170629-2-71-1","31377397","customer","6cb0ae5e-83ce-4dba-815f-fabdfb1029ed"
"dfsp1","cust170629-2-72-1","PT-cust170629-2-72-1","46451508","customer","2e0d6014-036b-410b-b43d-a0d031acbcc1","dfsp2","cust170629-2-72-2","PT-cust170629-2-72-2","47590151","customer","3d270343-5656-4dd4-8d87-db01f12aaf81"
"dfsp2","cust170629-2-72-2","PT-cust170629-2-72-2","47590151","customer","9bc05abc-c2f0-4185-a974-d954187e9ea5","dfsp1","cust170629-2-72-1","PT-cust170629-2-72-1","46451508","customer","bdd784a9-02a5-4d98-a5da-9d77e1156d48"
"dfsp1","cust170629-2-73-1","PT-cust170629-2-73-1","85317619","customer","4a703c2e-69b3-46e8-bdab-637c31b02e9e","dfsp2","cust170629-2-73-2","PT-cust170629-2-73-2","02683772","customer","7d85a5e0-8c5e-4d45-bb74-3a5fafedb359"
"dfsp2","cust170629-2-73-2","PT-cust170629-2-73-2","02683772","customer","9503f471-406b-4427-ac8f-7ab41aab88c3","dfsp1","cust170629-2-73-1","PT-cust170629-2-73-1","85317619","customer","7e550277-e093-444b-a3d3-49f6a2a3cbea"
"dfsp1","cust170629-2-74-1","PT-cust170629-2-74-1","03654057","customer","8307fb5c-8dc6-4586-8832-5b3aa136a374","dfsp2","cust170629-2-74-2","PT-cust170629-2-74-2","25557060","customer","5648bb0f-f0a5-47d2-8f7f-744f477b3b31"
"dfsp2","cust170629-2-74-2","PT-cust170629-2-74-2","25557060","customer","c805bc00-f400-40fd-8445-cc5ef7fd162a","dfsp1","cust170629-2-74-1","PT-cust170629-2-74-1","03654057","customer","93f21b5f-143d-4bd4-bd0c-38c42113605b"
"dfsp1","cust170629-2-75-1","PT-cust170629-2-75-1","63290500","customer","3caa193f-01c4-463d-9cb5-077680616878","dfsp2","cust170629-2-75-2","PT-cust170629-2-75-2","06655738","customer","59ed149d-aca3-4fc3-ad9c-ce3c66c48852"
"dfsp2","cust170629-2-75-2","PT-cust170629-2-75-2","06655738","customer","9de91290-fa32-4c13-8132-90a30c3312e2","dfsp1","cust170629-2-75-1","PT-cust170629-2-75-1","63290500","customer","10348308-d4ae-4fb2-80a4-dac40bdde6ae"
"dfsp1","cust170629-2-76-1","PT-cust170629-2-76-1","66900031","customer","99520d1f-2fb0-4c81-98ff-4b843a03b2c5","dfsp2","cust170629-2-76-2","PT-cust170629-2-76-2","44164568","customer","84fd8c40-602e-4920-ab13-0bef2e9b1010"
"dfsp2","cust170629-2-76-2","PT-cust170629-2-76-2","44164568","customer","0e323d2f-1235-47f9-b25d-a93e242a6f7e","dfsp1","cust170629-2-76-1","PT-cust170629-2-76-1","66900031","customer","dc28b65f-43af-458f-9f0b-94e4412a9c29"
"dfsp1","cust170629-2-77-1","PT-cust170629-2-77-1","21360102","customer","a6225a5f-0806-4846-a0b9-79beaed998cd","dfsp2","cust170629-2-77-2","PT-cust170629-2-77-2","17568981","customer","f8602eda-306f-4585-a9e0-dee1c5a370dd"
"dfsp2","cust170629-2-77-2","PT-cust170629-2-77-2","17568981","customer","b2a2856a-594d-463f-b39c-71642d102db7","dfsp1","cust170629-2-77-1","PT-cust170629-2-77-1","21360102","customer","eafc13fc-7408-4c73-ae32-9266f4a5a13c"
"dfsp1","cust170629-2-78-1","PT-cust170629-2-78-1","36707632","customer","b350adba-2b7c-49b6-be04-4d6ffd7c9981","dfsp2","cust170629-2-78-2","PT-cust170629-2-78-2","72188829","customer","c50a620d-8128-4271-a045-7afbcfde93b0"
"dfsp2","cust170629-2-78-2","PT-cust170629-2-78-2","72188829","customer","8dcac582-159f-47ab-ae69-9fea687cc9cf","dfsp1","cust170629-2-78-1","PT-cust170629-2-78-1","36707632","customer","bc7d12f7-e8e8-4d31-aca7-b366d8a463ca"
"dfsp1","cust170629-2-79-1","PT-cust170629-2-79-1","13590613","customer","33d35c86-f4e5-4aed-8722-f23f8b06db4a","dfsp2","cust170629-2-79-2","PT-cust170629-2-79-2","97270961","customer","f29e1625-0fd5-4927-9360-14935f824aef"
"dfsp2","cust170629-2-79-2","PT-cust170629-2-79-2","97270961","customer","29f2cc8d-7748-4275-b83f-1ffa3c94ce2a","dfsp1","cust170629-2-79-1","PT-cust170629-2-79-1","13590613","customer","b8015136-ce1e-4f19-931d-5a317716746c"
"dfsp1","cust170629-2-80-1","PT-cust170629-2-80-1","55896444","customer","b9a4cbc2-e084-42c8-b561-59ed85558ed5","dfsp2","cust170629-2-80-2","PT-cust170629-2-80-2","92387081","customer","3d82e33c-f74a-4809-9762-d4774c50aeae"
"dfsp2","cust170629-2-80-2","PT-cust170629-2-80-2","92387081","customer","4ae60e1e-9708-402f-b480-8b802b7d8aa0","dfsp1","cust170629-2-80-1","PT-cust170629-2-80-1","55896444","customer","8b4bd6d0-e4b2-432f-bb53-503458c59548"
"dfsp1","cust170629-2-81-1","PT-cust170629-2-81-1","50078692","customer","faec870d-43a3-4150-aec2-1410ead2fa37","dfsp2","cust170629-2-81-2","PT-cust170629-2-81-2","40950381","customer","c52620c3-18a8-445b-b475-4bd3b480ff2e"
"dfsp2","cust170629-2-81-2","PT-cust170629-2-81-2","40950381","customer","54154ada-86f6-491f-9a6d-5649cf077aef","dfsp1","cust170629-2-81-1","PT-cust170629-2-81-1","50078692","customer","91bd4bbe-dd8a-44fd-aacb-00f796375c80"
"dfsp1","cust170629-2-82-1","PT-cust170629-2-82-1","92181808","customer","1dfbd1c1-1656-42c4-a33e-faa84def948b","dfsp2","cust170629-2-82-2","PT-cust170629-2-82-2","47914073","customer","91f3d1e4-6737-4aba-b950-e973f7b5445b"
"dfsp2","cust170629-2-82-2","PT-cust170629-2-82-2","47914073","customer","b62e19e1-7460-4f25-ae3f-50521a050b9c","dfsp1","cust170629-2-82-1","PT-cust170629-2-82-1","92181808","customer","875186bd-f22f-461b-9430-55b3a000581b"
"dfsp1","cust170629-2-83-1","PT-cust170629-2-83-1","29219091","customer","4422946f-45ef-49c8-9ca2-0ae1534315dc","dfsp2","cust170629-2-83-2","PT-cust170629-2-83-2","32388156","customer","2125fe9e-32d6-47e7-9aa7-d5142df129ba"
"dfsp2","cust170629-2-83-2","PT-cust170629-2-83-2","32388156","customer","5603a12b-78c2-41c2-809a-a12852dccaa5","dfsp1","cust170629-2-83-1","PT-cust170629-2-83-1","29219091","customer","516501a3-57ac-48a2-b392-6a1055d537f5"
"dfsp1","cust170629-2-84-1","PT-cust170629-2-84-1","75618225","customer","766db5fc-cbde-4ceb-a18f-dcc7ed834194","dfsp2","cust170629-2-84-2","PT-cust170629-2-84-2","12197561","customer","58bcf031-3d06-4946-a3af-4fa506b9c5f8"
"dfsp2","cust170629-2-84-2","PT-cust170629-2-84-2","12197561","customer","2b35b323-b032-401a-b3fa-3cfefca7133a","dfsp1","cust170629-2-84-1","PT-cust170629-2-84-1","75618225","customer","b0cb8bf5-003d-41fa-8872-c85436f6b3bd"
"dfsp1","cust170629-2-85-1","PT-cust170629-2-85-1","73288685","customer","4eec4209-c0c3-41b4-bc24-559140b4e7f3","dfsp2","cust170629-2-85-2","PT-cust170629-2-85-2","51188259","customer","769887bf-86ff-4e79-8954-76f1c7cce8de"
"dfsp2","cust170629-2-85-2","PT-cust170629-2-85-2","51188259","customer","f334dd0c-d52f-4759-a90f-7eb38cb7e124","dfsp1","cust170629-2-85-1","PT-cust170629-2-85-1","73288685","customer","7b648609-02fa-4f25-8f5c-3d63eaefa3ac"
"dfsp1","cust170629-2-86-1","PT-cust170629-2-86-1","01174364","customer","c8b875e0-c67f-4ed2-b7d6-183c909e43fb","dfsp2","cust170629-2-86-2","PT-cust170629-2-86-2","24968897","customer","cabb83be-56b8-4e48-b53b-a8f7f5f8779a"
"dfsp2","cust170629-2-86-2","PT-cust170629-2-86-2","24968897","customer","8ea3cbf8-3c89-4169-9f27-62a04b9ea511","dfsp1","cust170629-2-86-1","PT-cust170629-2-86-1","01174364","customer","19260e18-1bb6-4a12-8167-a7f360eb1205"
"dfsp1","cust170629-2-87-1","PT-cust170629-2-87-1","41247420","customer","9cc79588-9cce-4cb6-bf59-3cad6361ed94","dfsp2","cust170629-2-87-2","PT-cust170629-2-87-2","67414820","customer","38e6789a-36c2-4ace-be91-afa1a28fcec0"
"dfsp2","cust170629-2-87-2","PT-cust170629-2-87-2","67414820","customer","cd9be536-f1a2-43da-9f78-ed98e5aded77","dfsp1","cust170629-2-87-1","PT-cust170629-2-87-1","41247420","customer","cccdb236-43e6-452a-92fc-ff867c249d3a"
"dfsp1","cust170629-2-88-1","PT-cust170629-2-88-1","22931815","customer","0adf4b7d-8370-4edc-9d2e-c73837f584c7","dfsp2","cust170629-2-88-2","PT-cust170629-2-88-2","95227480","customer","b280e739-c7b2-49ef-bac2-94acb0225a7e"
"dfsp2","cust170629-2-88-2","PT-cust170629-2-88-2","95227480","customer","bfd25c1d-b350-4869-b306-17472fcd0eed","dfsp1","cust170629-2-88-1","PT-cust170629-2-88-1","22931815","customer","f0c84a91-ab56-482f-9cda-1817ec46ac94"
"dfsp1","cust170629-2-89-1","PT-cust170629-2-89-1","66414746","customer","8f7f774e-3486-4709-99c1-a1a78b3705d3","dfsp2","cust170629-2-89-2","PT-cust170629-2-89-2","76687335","customer","f104c827-030a-41aa-aeea-a1ed46a4c943"
"dfsp2","cust170629-2-89-2","PT-cust170629-2-89-2","76687335","customer","5a9642d2-94a1-41de-b47d-a63ec790783f","dfsp1","cust170629-2-89-1","PT-cust170629-2-89-1","66414746","customer","d6f26b10-7cae-41bf-afbf-8433cfcda473"
"dfsp1","cust170629-2-90-1","PT-cust170629-2-90-1","75025481","customer","c334b9e2-8663-4d6d-877a-a5abb6d71a5f","dfsp2","cust170629-2-90-2","PT-cust170629-2-90-2","23180913","customer","8d28a9b8-492c-4c02-8cd3-6d37079aa95c"
"dfsp2","cust170629-2-90-2","PT-cust170629-2-90-2","23180913","customer","dd8bbb81-502a-4adc-8163-7e9276ddd63d","dfsp1","cust170629-2-90-1","PT-cust170629-2-90-1","75025481","customer","d5a2ec57-2ff2-47a6-b2dc-6ff4b06b2b7a"
"dfsp1","cust170629-2-91-1","PT-cust170629-2-91-1","53154850","customer","be0ce723-c2b0-401f-bf18-221804bd9d1e","dfsp2","cust170629-2-91-2","PT-cust170629-2-91-2","84470633","customer","cead3673-6e3a-4ad5-9af0-df2a2f908d38"
"dfsp2","cust170629-2-91-2","PT-cust170629-2-91-2","84470633","customer","50f89f0d-eae2-4dfa-8a82-6e446fc74322","dfsp1","cust170629-2-91-1","PT-cust170629-2-91-1","53154850","customer","451fa38f-6a63-4e95-a28d-f3c0dc4f1e5d"
"dfsp1","cust170629-2-92-1","PT-cust170629-2-92-1","50510902","customer","011f8b7c-66f6-4a2b-80a0-bd8c7c89e00e","dfsp2","cust170629-2-92-2","PT-cust170629-2-92-2","34787078","customer","3bb787a0-8866-41ca-9399-6ceea492646b"
"dfsp2","cust170629-2-92-2","PT-cust170629-2-92-2","34787078","customer","d0a27b74-9bbf-41bc-9c9b-2149d81df5d1","dfsp1","cust170629-2-92-1","PT-cust170629-2-92-1","50510902","customer","3b9bb922-26d7-4583-bf1f-ee04bb555dd2"
"dfsp1","cust170629-2-93-1","PT-cust170629-2-93-1","47314337","customer","08ce7622-cc28-40e4-800b-bfa78e99c7fd","dfsp2","cust170629-2-93-2","PT-cust170629-2-93-2","71852332","customer","9a503630-4e21-4f3d-a468-22a78b5012d4"
"dfsp2","cust170629-2-93-2","PT-cust170629-2-93-2","71852332","customer","2764fc41-279f-47c9-983c-782857e22830","dfsp1","cust170629-2-93-1","PT-cust170629-2-93-1","47314337","customer","35885234-2f0b-4c0e-a193-4cc51aef8604"
"dfsp1","cust170629-2-94-1","PT-cust170629-2-94-1","37047685","customer","e07a8605-e9ce-44c4-9e6f-8e4e4d55bb44","dfsp2","cust170629-2-94-2","PT-cust170629-2-94-2","41163110","customer","4c0f8661-da2d-4eeb-a40f-0c950a6e3fa4"
"dfsp2","cust170629-2-94-2","PT-cust170629-2-94-2","41163110","customer","05d889f5-b60e-43ee-a69a-fdc68285342a","dfsp1","cust170629-2-94-1","PT-cust170629-2-94-1","37047685","customer","13065853-a23b-4a8f-8d63-2a37bd58afac"
"dfsp1","cust170629-2-95-1","PT-cust170629-2-95-1","55259740","customer","2cb0a0fb-8cdc-45ea-bef8-ae29f8c85784","dfsp2","cust170629-2-95-2","PT-cust170629-2-95-2","06436943","customer","dc9af93d-3394-4ac6-87f6-d9ea8ee5ee25"
"dfsp2","cust170629-2-95-2","PT-cust170629-2-95-2","06436943","customer","1613ed95-e825-4df6-b2da-618b33b77070","dfsp1","cust170629-2-95-1","PT-cust170629-2-95-1","55259740","customer","de815b87-0fa4-45a1-90cb-e0a3b498972a"
"dfsp1","cust170629-2-96-1","PT-cust170629-2-96-1","13180865","customer","ab64553f-82fb-4ca6-92d3-517b27530441","dfsp2","cust170629-2-96-2","PT-cust170629-2-96-2","21908884","customer","38a7de71-c8c4-489d-9456-8512866e960e"
"dfsp2","cust170629-2-96-2","PT-cust170629-2-96-2","21908884","customer","2c8ff64c-b011-402f-a2c9-1bb3a5a6c713","dfsp1","cust170629-2-96-1","PT-cust170629-2-96-1","13180865","customer","3c554ca5-2185-4f6c-bb2a-63d89ad1dd26"
"dfsp1","cust170629-2-97-1","PT-cust170629-2-97-1","92264203","customer","db29f586-0d91-4af9-a9ac-6e7fb78cb79e","dfsp2","cust170629-2-97-2","PT-cust170629-2-97-2","34508926","customer","e602b956-415f-490c-b172-eb84cce07796"
"dfsp2","cust170629-2-97-2","PT-cust170629-2-97-2","34508926","customer","5ccb2aef-771c-4aae-8902-683fdd393937","dfsp1","cust170629-2-97-1","PT-cust170629-2-97-1","92264203","customer","62aeb53d-54fe-4bd7-890b-1c8abdc0b64c"
"dfsp1","cust170629-2-98-1","PT-cust170629-2-98-1","08064482","customer","0cb68f94-1684-45c6-a93c-bb4e271e63b4","dfsp2","cust170629-2-98-2","PT-cust170629-2-98-2","53404091","customer","20a283bb-366e-4f9b-9767-f43e56722f38"
"dfsp2","cust170629-2-98-2","PT-cust170629-2-98-2","53404091","customer","5c66722d-3870-4358-bb2c-a8d2f100a36c","dfsp1","cust170629-2-98-1","PT-cust170629-2-98-1","08064482","customer","836305a2-f217-45f1-a1f9-d761b62252c1"
"dfsp1","cust170629-2-99-1","PT-cust170629-2-99-1","30479742","customer","e31381e3-8387-47d2-9fbb-0dfdd78bae6d","dfsp2","cust170629-2-99-2","PT-cust170629-2-99-2","84115049","customer","0d3c3e80-8534-4774-9807-cd8c0241d146"
"dfsp2","cust170629-2-99-2","PT-cust170629-2-99-2","84115049","customer","5b200cc6-6f91-4e97-8c3f-9baa57d47870","dfsp1","cust170629-2-99-1","PT-cust170629-2-99-1","30479742","customer","4e22842d-87a1-4d16-8837-b07accf34fe2"
"dfsp1","cust170629-2-100-1","PT-cust170629-2-100-1","02722399","customer","5e92bc02-4543-4f04-abf4-f059683f9a7f","dfsp2","cust170629-2-100-2","PT-cust170629-2-100-2","96655224","customer","2e867876-fdfa-42a3-8139-ca9c6f64027b"
"dfsp2","cust170629-2-100-2","PT-cust170629-2-100-2","96655224","customer","5dae3c14-faac-48ee-b34f-4416f2761179","dfsp1","cust170629-2-100-1","PT-cust170629-2-100-1","02722399","customer","889b5f9d-d533-4d7d-a0a4-1a778447413f"
"dfsp1","cust170629-2-101-1","PT-cust170629-2-101-1","24663575","customer","a058bb7f-dcf5-4c58-8b6c-cd4aba6cc6ec","dfsp2","cust170629-2-101-2","PT-cust170629-2-101-2","28086145","customer","d24636f0-b936-4e21-bb2e-63d0ad605e71"
"dfsp2","cust170629-2-101-2","PT-cust170629-2-101-2","28086145","customer","b0ffad06-3905-4aec-80c9-5c7224799905","dfsp1","cust170629-2-101-1","PT-cust170629-2-101-1","24663575","customer","6b4a158d-ec2c-4876-9ca7-97d2fb1591de"
"dfsp1","cust170629-2-102-1","PT-cust170629-2-102-1","91785229","customer","79a0abac-c1f7-452b-a1a3-b426627bb108","dfsp2","cust170629-2-102-2","PT-cust170629-2-102-2","86189348","customer","6008eda1-85e3-4d04-ac3f-25c941879839"
"dfsp2","cust170629-2-102-2","PT-cust170629-2-102-2","86189348","customer","b099d2d2-55d5-46e9-a686-b281f0b837ed","dfsp1","cust170629-2-102-1","PT-cust170629-2-102-1","91785229","customer","6fda3789-2b4b-4a89-b8d9-c6b2c59293d3"
"dfsp1","cust170629-2-103-1","PT-cust170629-2-103-1","74939564","customer","3aa0d781-6a55-46f5-abec-e8659ff601fc","dfsp2","cust170629-2-103-2","PT-cust170629-2-103-2","55330715","customer","ac0bd744-759a-4870-9a8f-0aae07500229"
"dfsp2","cust170629-2-103-2","PT-cust170629-2-103-2","55330715","customer","fb575a26-f06c-4a62-9c1e-a0c0adb98b9c","dfsp1","cust170629-2-103-1","PT-cust170629-2-103-1","74939564","customer","db9afca3-27e0-40ca-8a0f-ab71566da836"
"dfsp1","cust170629-2-104-1","PT-cust170629-2-104-1","50557205","customer","c9c32dd9-e083-42b2-9591-0bb96eba31ad","dfsp2","cust170629-2-104-2","PT-cust170629-2-104-2","20012727","customer","dd15186c-eaa7-4f53-933c-26a6632414a8"
"dfsp2","cust170629-2-104-2","PT-cust170629-2-104-2","20012727","customer","c8189583-4b38-42a1-8db8-7104a78016d8","dfsp1","cust170629-2-104-1","PT-cust170629-2-104-1","50557205","customer","ed176d3e-2a45-416c-b141-a36980f6faaa"
"dfsp1","cust170629-2-105-1","PT-cust170629-2-105-1","30859514","customer","e889b49f-6b88-4455-b9e2-b2f21ef8751d","dfsp2","cust170629-2-105-2","PT-cust170629-2-105-2","05986768","customer","4595dc9c-d9d9-48c3-b87f-71e74cb29f0e"
